DTCO,GR,HCAL,RHO
67.34476,58.22365,7.397247,2.556624
67.2825,56.03875,7.426822,2.562266
67.72245,57.38346,7.535262,2.540952
68.37077,61.33419,7.609198,2.510043
69.66441,60.45951,7.54512,2.495884
70.28884,58.74949,7.49583,2.489015
69.69698,55.93401,7.875367,2.500124
68.31872,57.22044,7.895083,2.528363
66.49107,56.08907,7.934515,2.536074
66.67582,55.66823,7.944373,2.526499
67.5725,57.63522,7.971483,2.509929
68.09886,58.04044,7.971483,2.494916
67.86929,56.067,7.926299,2.484485
67.96564,50.9567,7.900012,2.478488
67.92532,48.25378,7.885225,2.478725
67.57685,48.64435,7.875367,2.483814
67.38377,48.63885,7.881117,2.484019
67.41213,49.5063,7.880296,2.480373
67.43185,49.82969,7.880296,2.477455
67.44455,51.09501,7.880296,2.478705
67.46716,52.92898,7.890154,2.48204
67.58669,53.15083,7.880296,2.484494
67.57801,54.03005,7.870438,2.487988
67.38393,55.36622,7.90987,2.49359
67.37955,55.89959,7.90987,2.496657
67.35976,52.77676,7.914799,2.490582
66.96236,51.94767,7.914799,2.487142
67.19287,49.16095,7.934515,2.484595
67.60478,50.96906,7.939445,2.481646
67.55655,50.29259,7.928354,2.478792
67.52108,52.02892,7.929586,2.479386
67.54356,54.31231,7.944373,2.482503
67.51739,56.51575,7.95916,2.483837
67.53698,55.67512,7.988735,2.485584
67.63187,55.84184,7.993664,2.489641
67.80289,54.07278,7.978877,2.494665
68.04203,54.87333,7.95916,2.494409
68.09818,52.03097,7.969018,2.487442
67.81306,51.86563,7.973948,2.479288
67.6785,49.79288,7.973948,2.478106
67.66298,52.35619,7.973948,2.488911
67.60369,51.4417,7.969018,2.512471
67.38902,54.45049,7.944373,2.534845
66.91861,53.63836,7.934515,2.541809
66.14809,55.78606,7.944373,2.542362
66.34375,55.39199,7.969018,2.555634
67.97929,55.57361,7.973948,2.554124
68.28855,56.80803,8.003522,2.535082
68.895,56.17053,7.967375,2.519901
68.87997,58.43692,7.963268,2.500706
68.9217,62.20222,8.180969,2.496025
69.23501,64.28475,8.254905,2.505337
69.09426,63.47488,8.180969,2.523515
68.27884,61.41069,8.087317,2.539518
67.31879,61.36058,8.12182,2.543879
66.92605,62.32836,8.116891,2.542262
67.64523,61.29522,8.116891,2.530826
68.21206,60.96468,8.0676,2.520945
69.19978,57.47367,8.018311,2.504841
70.56556,57.15074,8.042955,2.491525
71.33575,55.24886,8.052814,2.476511
71.13332,53.89404,8.047885,2.459146
70.6058,47.24271,7.983806,2.448476
70.01287,45.14233,7.978877,2.451119
69.72475,50.15294,7.944373,2.456183
69.56823,56.73679,7.971483,2.459679
69.36945,59.6899,8.008451,2.457803
69.3924,56.5113,7.996129,2.452667
69.34626,54.58588,7.973948,2.451258
69.07925,54.92157,7.95916,2.457627
68.7728,56.40325,7.95916,2.465567
68.60365,57.60013,7.973948,2.468301
69.33018,56.48048,7.954231,2.459792
70.17827,55.40767,7.949302,2.450567
70.93268,49.11806,7.924657,2.44004
71.25149,46.48712,7.919728,2.429981
71.2409,45.24677,7.90987,2.438425
70.70768,51.71242,7.929586,2.496954
68.13383,58.51403,8.003522,2.590441
62.3308,62.62387,8.166182,2.695475
61.17553,62.26409,8.240118,2.739434
62.41258,56.4849,8.299266,2.7356
67.36157,53.3093,8.33377,2.679433
71.07191,49.2243,8.220402,2.598357
71.99969,46.28304,8.01338,2.511261
71.69043,40.14525,7.95916,2.451658
71.06834,38.66578,7.934515,2.427744
71.50524,37.86519,7.904941,2.422323
71.53031,40.25255,7.919728,2.421581
71.45442,41.81433,7.900012,2.418825
70.17197,45.30533,7.904941,2.425451
67.28957,50.23206,7.904941,2.443686
65.74718,61.64371,7.919728,2.466624
65.78306,68.18829,7.946838,2.479469
66.5228,68.46428,7.969018,2.475009
67.79195,63.43629,7.924657,2.476347
68.02766,62.7439,7.934515,2.523988
66.62238,74.77972,7.977644,2.60533
64.26815,90.94227,8.195756,2.663605
63.34036,112.8791,8.338698,2.662154
64.26815,116.4774,8.235188,2.613906
67.97202,105.637,8.205614,2.561528
68.90504,87.11616,8.136607,2.510396
67.60249,80.02383,7.979698,2.470477
67.40017,84.88425,7.978877,2.441026
68.72001,88.12176,8.264763,2.46145
67.77987,93.04079,8.023239,2.459265
67.36076,93.21163,8.289408,2.428517
66.43298,94.63416,7.673275,2.326101
67.97929,89.38001,8.205614,2.277425
71.06474,85.9808,7.663417,2.261436
72.61821,79.68333,7.831005,2.315354
73.23673,71.42272,8.190827,2.358349
72.61821,66.4135,7.732424,2.373726
70.62677,64.21114,7.727495,2.389809
68.85509,67.58595,7.742282,2.433503
68.74547,66.79134,7.75214,2.485542
68.20323,65.46545,7.781714,2.497562
68.14411,62.32527,7.766106,2.490802
68.06213,59.7933,7.76816,2.475778
68.29677,58.40067,7.781714,2.469702
68.04932,57.42501,7.781714,2.471691
68.28782,55.78369,7.766927,2.464675
68.76704,55.7513,7.766927,2.455874
69.15661,55.9335,7.761998,2.453128
68.71413,54.9381,7.749676,2.467448
68.13161,55.18678,7.75214,2.500486
68.20276,53.80972,7.826076,2.540558
69.83485,53.02375,7.826076,2.517176
69.83485,53.38648,7.81745,2.47615
70.1188,52.23727,7.766927,2.445395
70.43173,53.09048,7.749676,2.420337
71.09696,45.17833,7.692992,2.390632
71.81094,40.02769,7.678205,2.367411
72.23447,34.79312,7.668346,2.353343
72.6253,32.40959,7.64863,2.346199
73.04801,32.30815,7.64863,2.342751
73.55444,31.85815,7.638772,2.34355
73.53647,33.09231,7.643701,2.339535
73.2823,32.03749,7.64863,2.335964
73.29096,31.29584,7.678205,2.331243
73.40899,31.01408,7.658488,2.335569
73.49683,30.43032,7.683134,2.340561
73.41308,31.42551,7.663417,2.348675
73.13676,32.18487,7.692992,2.355849
72.51141,34.57123,7.697921,2.363734
72.07275,34.92132,7.70285,2.368064
71.5976,35.35325,7.707779,2.368553
71.50729,34.87347,7.707779,2.372128
71.91747,34.49456,7.697921,2.370926
72.21397,33.93646,7.692992,2.363519
72.40797,33.42723,7.668346,2.357627
72.42989,31.67613,7.697921,2.357579
72.42937,33.81567,7.707779,2.368313
72.21133,33.10566,7.706546,2.382977
71.9903,35.26311,7.712708,2.399994
71.7655,36.0512,7.729137,2.416733
71.55216,39.02141,7.742282,2.426068
70.55193,39.02154,7.761998,2.436298
71.05972,39.84667,7.761998,2.457589
71.09716,43.17437,7.761998,2.481021
71.03207,46.77797,7.75214,2.501979
71.06388,49.71997,7.747211,2.501696
70.20151,49.0696,7.75214,2.488559
70.43401,47.99776,7.732424,2.471077
69.9241,44.00525,7.712708,2.451246
69.72216,42.86778,7.722566,2.430329
69.79921,43.49062,7.727495,2.409159
70.08293,46.01101,7.722566,2.397913
70.62822,44.58456,7.717637,2.398942
70.63956,43.19639,7.712708,2.409152
70.12811,38.67434,7.722566,2.415743
69.76592,39.10429,7.717637,2.411663
69.64188,39.36804,7.718869,2.401237
69.80603,40.52958,7.722566,2.393445
70.15533,38.96513,7.712708,2.387789
70.30626,37.8014,7.717637,2.386533
70.21765,37.16916,7.727495,2.389605
70.44779,38.45341,7.742282,2.400869
70.40884,39.17102,7.766927,2.409648
70.2975,40.51619,7.766927,2.417221
70.15536,40.80131,7.75214,2.419505
69.99584,40.2636,7.761998,2.420563
69.97478,42.10046,7.747211,2.418715
70.03522,42.51503,7.743515,2.417942
70.09172,43.99282,7.755837,2.417773
70.32899,41.09213,7.747211,2.414815
70.35615,38.21251,7.75214,2.41013
70.29514,37.51588,7.743515,2.407336
70.36047,36.66208,7.747211,2.410215
70.22079,36.57599,7.747211,2.413027
70.25735,35.69989,7.749676,2.414424
70.29216,36.55404,7.75214,2.409392
70.30843,38.37592,7.75214,2.406182
70.35006,38.73982,7.747211,2.404166
70.76672,40.84038,7.747211,2.406432
70.85306,40.8793,7.742282,2.406925
70.72537,39.81645,7.742282,2.403418
70.70947,39.52306,7.737353,2.402975
70.72623,37.9157,7.732424,2.404626
70.79777,38.89578,7.717637,2.399469
70.82762,37.73251,7.697921,2.398385
70.63128,38.50078,7.707779,2.403352
70.65995,37.41597,7.692992,2.408159
70.73738,36.91269,7.70285,2.400389
70.95924,38.08782,7.732424,2.388292
71.18993,39.7322,7.75214,2.389433
71.0266,42.43409,7.835934,2.399188
70.98181,41.73356,7.831005,2.408045
70.98547,41.63333,7.835934,2.416447
70.59904,42.48771,7.850721,2.424125
70.27805,45.39008,7.929586,2.420137
70.0718,47.44022,7.90987,2.414255
70.33486,46.61547,7.885225,2.412414
70.27272,45.57704,7.900012,2.411386
70.1607,42.95433,7.914799,2.411832
70.14778,42.67247,7.944373,2.408289
70.23425,40.45008,7.949302,2.409349
70.41125,41.68136,7.969018,2.406034
70.59068,40.57446,7.969018,2.398772
70.74088,41.59308,7.973948,2.394672
70.68028,43.58159,7.969018,2.397279
70.1421,43.49857,7.978877,2.403907
69.90307,42.15471,7.988735,2.411125
69.94518,37.93524,7.996129,2.412811
69.99461,41.84793,7.993664,2.426232
69.91227,46.99826,8.01338,2.457248
69.73217,53.5452,8.04542,2.494779
69.87276,58.9316,8.028169,2.528163
69.08845,66.45586,8.092246,2.542176
68.92276,74.10843,8.062672,2.544701
68.02744,78.98403,8.111962,2.545623
67.82759,84.32977,8.171111,2.559737
68.04671,87.63952,8.151395,2.576645
67.41118,87.61128,8.171111,2.558813
67.00752,82.81461,8.17604,2.559629
67.16943,83.00027,8.171111,2.554138
67.89843,83.45145,8.200686,2.552783
69.22269,82.81344,8.171111,2.516166
71.10785,70.506,8.092246,2.483088
70.88398,61.15654,7.993664,2.470765
70.08889,52.26751,8.01338,2.480668
68.8538,56.81535,8.008451,2.519627
68.6214,61.18597,8.057742,2.561875
68.96616,68.65254,8.087317,2.571941
69.54205,67.29903,8.062672,2.544763
70.11182,62.80828,8.038027,2.500826
70.25692,54.61269,8.033097,2.461261
70.93955,46.47884,7.987914,2.427606
71.773,40.81425,7.944373,2.406761
72.13755,39.12234,7.939445,2.397924
71.96973,41.20774,7.939445,2.396844
71.52685,45.7121,7.939445,2.402421
70.62366,50.95605,7.934515,2.41408
69.72388,50.34896,7.949302,2.428648
69.30338,50.36178,7.969018,2.440898
69.19566,47.34278,7.973948,2.446697
68.88507,52.17229,7.964089,2.450501
68.55486,50.62764,7.95916,2.457217
68.27213,50.54488,7.979698,2.462074
68.33434,48.63801,7.988735,2.462374
69.18796,50.45799,7.993664,2.451537
69.90166,48.83786,8.003522,2.44125
70.16776,45.55214,8.003522,2.432048
69.78865,42.53893,7.983806,2.426921
69.53797,44.481,8.003522,2.428435
69.51488,46.45387,8.033097,2.44025
69.27456,48.22243,8.042955,2.456606
68.48172,50.32019,8.052814,2.462881
68.13924,53.17226,8.0676,2.465458
67.89818,55.52215,8.0676,2.469156
67.73914,57.24723,8.077458,2.470025
67.90754,54.41668,8.07253,2.468665
67.65247,55.23233,8.082388,2.466856
67.3758,52.27894,8.082388,2.470256
67.12144,52.83253,8.038027,2.469271
67.13067,51.27447,8.042955,2.464743
66.87272,57.57129,8.023239,2.465189
66.07578,75.30113,8.018311,2.460945
65.51379,90.88153,8.018311,2.448796
65.47617,100.3254,7.978877,2.425355
64.15917,102.9345,7.954231,2.335596
-9999,107.565,7.978877,2.128471
-9999,111.9897,8.190827,1.966193
-9999,109.7784,8.348557,2.136886
-9999,110.8402,8.496428,2.345327
86.53499,112.476,8.521894,2.436317
93.95727,107.9381,8.511215,2.358385
110.3481,98.37579,8.69359,2.154567
114.3685,98.31125,8.43728,2.192605
112.2037,107.3359,8.264763,2.327744
101.8945,115.1477,8.417563,2.429166
86.63144,114.3579,8.373202,2.558971
83.08831,113.8839,8.567079,2.646174
80.5825,109.3067,8.585152,2.717947
77.00854,99.97524,8.392919,2.750093
71.28369,88.50472,8.363344,2.747885
65.98731,89.19493,8.392919,2.738829
64.94406,88.48691,8.343628,2.735701
66.57243,87.94067,8.353486,2.742975
66.66558,73.11816,8.323912,2.740387
66.45804,62.13942,8.32884,2.708376
66.74224,52.39209,8.220402,2.644237
66.74224,55.13914,8.052814,2.591668
65.5052,71.27962,8.08855,2.585637
63.72773,89.56938,8.284479,2.621435
60.27512,105.5513,8.314054,2.653955
58.14462,111.9579,8.374024,2.657613
59.29617,115.724,8.397847,2.619723
69.37124,117.7461,8.445906,2.51572
88.73051,113.1847,8.580222,2.419203
102.038,112.7188,8.470551,2.322904
109.7296,107.5547,8.535861,2.253859
110.3481,109.1741,8.593779,2.197097
108.4926,105.5534,8.427422,2.164976
100.4518,106.7482,8.733024,2.154191
64.88667,105.797,8.397847,2.179148
62.41258,105.8356,8.80696,2.301449
64.26815,107.393,8.614726,2.400296
71.69043,109.8038,8.723166,2.437969
81.13618,105.7123,8.777386,2.425915
86.84425,105.2352,8.757669,2.375582
87.15351,104.2733,8.762598,2.35562
85.91647,109.8509,8.762598,2.461712
86.84425,104.3195,8.777386,2.479763
93.64801,99.4431,8.816818,2.430609
97.04989,97.37306,8.836535,2.471176
96.1221,98.86539,8.762598,2.534716
89.39135,101.7276,8.723166,2.549521
84.64111,100.776,8.609797,2.536392
83.75163,97.92419,8.742882,2.487069
84.0609,95.74855,8.624585,2.457291
81.27754,95.8165,8.585152,2.460414
77.87566,100.7365,8.567079,2.459977
77.5664,105.2263,8.550648,2.46331
79.42197,110.255,8.612262,2.467824
85.14531,109.5658,8.75274,2.457505
88.19019,104.8343,8.866108,2.412364
88.44507,98.48727,8.762598,2.365777
89.45351,91.80388,8.624585,2.294784
92.22988,91.73404,8.877199,2.224581
99.21472,91.32649,9.32944,2.227109
100.761,98.92847,9.943109,2.229638
97.66841,100.6516,8.762598,2.232167
88.94859,107.2752,8.368273,2.234696
75.09231,106.0026,8.900612,2.237225
70.86365,105.4964,8.693591,2.33518
66.74224,100.1424,8.526003,2.459508
63.95889,99.24533,8.831605,2.535365
63.0311,97.5583,8.664017,2.572879
63.0311,98.51251,8.634443,2.566594
64.92702,98.2196,8.767528,2.542344
65.31493,99.60645,8.846393,2.534891
64.87764,99.41743,8.65416,2.532123
65.72815,98.32043,6.411436,2.527039
67.36076,97.83472,7.318383,2.504972
67.36076,100.0511,7.441609,2.485161
64.57741,106.4459,8.797102,2.535163
59.0107,108.4529,8.546541,2.553001
58.39217,112.9838,8.875966,2.551262
60.55701,111.6753,8.871037,2.55424
65.2236,113.3182,8.951135,2.536542
69.5256,103.1386,9.211143,2.502555
79.11271,100.0837,9.649829,2.498665
96.39964,100.1473,10.46682,2.411998
110.3481,104.3959,8.969619,2.191473
111.6258,106.6422,8.506287,2.183426
109.2892,105.6497,8.65416,2.304027
97.49353,110.3621,8.609797,2.39818
83.21123,112.8353,8.920328,2.520851
64.88066,118.6525,8.988103,2.569143
63.39995,120.0969,9.043554,2.558675
65.5052,116.3565,8.895682,2.534456
71.38116,109.2652,8.777386,2.5206
73.23673,102.7553,8.599938,2.502036
72.89852,106.8064,8.65416,2.512022
71.39336,109.2983,8.628692,2.521936
67.36076,111.1403,8.737953,2.542184
64.88667,110.7343,8.851321,2.564812
64.75816,111.9414,9.038626,2.560835
64.624,111.8253,9.078057,2.542511
66.02296,107.0362,9.22593,2.519876
66.54488,106.7112,8.959761,2.502246
70.43891,107.3761,8.920328,2.492586
75.40157,111.0514,9.053412,2.494713
76.32935,109.5587,8.634443,2.515487
73.0651,116.5781,8.427422,2.546593
65.43799,119.6543,8.171111,2.560011
62.21951,117.1523,8.614726,2.528752
62.72068,101.2702,8.861179,2.469273
66.78382,84.90215,9.610396,2.437988
72.83361,72.53909,10.30046,2.42805
85.62665,70.81814,12.00099,2.433224
103.2476,71.90152,11.48837,2.241661
120.863,79.35001,9.33437,2.005519
122.7186,83.63444,10.70465,1.845915
118.0797,86.41541,11.21727,1.843282
115.2963,85.94296,12.1045,1.906233
112.513,91.68147,12.86851,1.894281
110.6574,98.98437,12.36574,1.794239
106.7556,106.1393,9.442809,1.739575
101.6908,104.2824,8.949903,1.83381
97.94202,104.0928,8.723166,2.03113
95.64719,105.2962,8.460282,2.208217
90.85976,104.0434,8.604868,2.308413
79.91229,101.5457,8.688663,2.364322
71.34488,97.1772,8.402777,2.406117
69.8735,99.15861,8.614726,2.407191
74.8872,101.2263,8.851321,2.36923
84.37016,106.4386,9.285079,2.319734
85.29794,113.406,9.082987,2.267051
81.89606,120.8063,9.235788,2.245099
73.85526,122.8464,9.097774,2.298448
73.23673,116.7878,8.831605,2.396547
76.32935,104.9984,9.068199,2.454897
91.48318,92.43501,8.442209,2.424443
94.88506,88.43089,8.363344,2.377489
91.48318,88.16203,8.456996,2.389725
74.0204,93.74072,8.565435,2.452006
67.50531,92.3965,8.609797,2.511995
65.46725,95.23022,8.90554,2.517649
63.14853,93.18502,8.028169,2.505575
63.46522,94.84505,8.668946,2.498175
64.88667,92.90845,9.048484,2.48458
70.96323,93.74801,9.235788,2.431416
83.44238,90.10049,9.299866,2.359261
86.22573,91.31955,8.511215,2.338809
83.44238,89.39894,8.560506,2.391171
66.43298,87.22011,8.826676,2.503754
61.79405,80.89079,8.378131,2.604825
62.10331,81.91585,8.59501,2.654224
64.1707,82.23828,8.567079,2.640401
65.19547,82.89646,8.777386,2.55816
65.35568,86.17442,8.809424,2.440053
63.8281,92.72841,8.718237,2.343576
63.34036,96.75986,9.038626,2.330429
63.72084,93.22861,8.447138,2.386384
66.03915,90.94025,8.575294,2.435105
66.82673,91.93642,9.221002,2.431951
67.67003,95.65974,8.65416,2.427165
66.74224,97.66357,8.703449,2.44341
68.28855,97.35369,9.166781,2.455293
74.75238,89.38759,9.639971,2.435817
88.10168,79.63531,10.49763,2.349533
98.26414,75.8015,11.86791,2.190016
111.6053,78.74266,11.25177,1.98973
118.5525,82.98396,10.52227,1.845934
121.9263,82.44848,10.73422,1.822701
122.9635,77.50073,10.69068,1.833566
121.2767,80.24194,11.00696,1.785111
120.5962,85.77792,11.72497,1.748028
113.1783,93.97148,9.206214,1.742538
100.1425,92.05542,8.481641,1.858498
87.46278,91.60436,8.723166,2.00811
81.37987,92.25616,9.304795,2.060496
77.95562,94.89249,8.489035,2.058269
71.92806,96.86346,8.505466,2.133003
70.91089,100.5896,8.816818,2.286986
70.02556,103.1647,8.846393,2.39949
68.26748,101.7804,8.864876,2.421093
66.72499,93.82039,8.915399,2.419561
64.32098,90.7249,8.944973,2.413962
61.47388,83.29073,9.20375,2.397324
59.0107,76.59595,8.12182,2.391699
58.70144,69.67849,9.590679,2.402881
59.62922,72.8694,8.91047,2.388071
62.47476,75.01212,8.974547,2.361061
70.45338,77.40571,9.097774,2.284558
73.11983,70.38065,9.324512,2.203217
72.84708,66.89156,9.161853,2.314205
71.48423,67.9565,8.949903,2.476904
68.78879,75.7394,9.122419,2.570852
66.12372,81.94173,8.535861,2.590076
66.39838,77.46021,8.840231,2.586198
68.62315,67.72619,8.397847,2.56888
76.47663,58.96194,8.402777,2.535336
81.00797,56.05114,8.353486,2.507934
80.8129,54.63731,8.412635,2.493862
77.11208,53.62943,8.284479,2.486773
72.10741,51.86468,8.23026,2.475648
70.39261,48.91252,8.185898,2.467118
71.53661,46.76973,8.168646,2.48749
70.48631,49.79,8.171111,2.541621
66.18114,64.73079,8.570364,2.603684
62.24572,84.93191,8.54079,2.643595
61.69672,98.54984,8.545719,2.650694
63.64962,103.2833,8.291873,2.633824
64.57741,103.6656,8.496428,2.616492
64.57741,101.94,8.363344,2.620368
63.34036,101.8697,8.511215,2.63955
62.10331,97.22678,8.402777,2.647206
62.41258,96.2476,8.358415,2.636531
63.0311,93.98247,8.294337,2.627195
64.88667,99.11982,8.249976,2.637433
66.43298,98.25307,8.111962,2.655479
66.74224,99.85555,8.161253,2.664606
65.5052,100.7654,8.291873,2.655456
65.19593,106.1506,8.299266,2.634269
64.57741,109.7936,8.343628,2.621273
65.81445,110.972,8.289408,2.628174
67.36076,113.0134,8.304195,2.651926
67.36076,111.0821,8.267227,2.672762
66.43298,102.8725,8.309124,2.679043
66.43298,100.6577,8.402777,2.675897
66.43298,102.1875,8.373202,2.674308
67.51301,104.1075,8.461925,2.67558
66.76004,105.3635,8.422493,2.683293
66.43298,103.5953,8.392919,2.694141
67.67003,106.9654,8.397847,2.704956
69.21633,105.8127,8.387989,2.715121
69.21633,109.1501,8.432351,2.722537
67.86647,112.748,8.461925,2.721021
63.98009,115.3615,8.417563,2.706727
59.93848,115.0788,8.38306,2.688849
59.31996,114.7423,8.442209,2.679162
61.0994,116.3406,8.432351,2.679559
62.41258,118.3,8.422493,2.683299
64.21519,117.8905,8.461925,2.683867
66.02579,114.7342,8.496428,2.681351
66.53934,108.9238,8.471783,2.661865
67.37603,103.747,8.417563,2.617587
70.37432,98.90807,8.466854,2.537199
75.46505,103.0984,8.299266,2.432418
85.22227,112.1809,8.501357,2.381661
87.34341,119.2224,8.27955,2.401495
85.64651,120.6018,8.324733,2.505609
78.11269,119.2095,8.442209,2.618557
70.34241,123.877,8.417563,2.630651
67.67315,125.2318,8.323912,2.62769
67.20094,125.9438,8.417563,2.641367
66.62229,123.6309,8.38306,2.663894
66.36728,126.6168,8.422493,2.661538
66.49596,126.3551,8.452067,2.651437
66.68482,124.3971,8.496428,2.640511
67.32018,116.8723,8.480819,2.646262
68.37491,116.0155,8.363344,2.653924
67.44905,117.4077,8.335002,2.65079
68.16454,119.2348,8.368273,2.635883
67.92789,117.9638,8.378131,2.635181
68.29694,117.0449,8.359647,2.645622
68.27352,113.9833,8.363344,2.659391
67.35721,119.8376,8.32884,2.676068
66.97821,122.2518,8.166182,2.689933
65.65565,130.9033,7.796502,2.699906
65.43196,122.9628,8.33377,2.680437
64.13069,119.1279,8.476712,2.622222
61.83987,115.718,8.550648,2.532877
60.31264,120.7323,8.530931,2.422471
-9999,124.3878,8.476712,2.279751
-9999,124.3224,8.678804,2.121526
-9999,125.7943,9.585752,2.012935
-9999,128.4327,9.90614,2.025331
-9999,124.5021,9.270292,2.076602
-9999,127.6195,8.920328,2.134946
78.76926,127.5999,8.821747,2.261249
80.51505,134.9036,8.831605,2.407146
82.26083,131.1937,9.112561,2.471861
82.26083,126.7133,8.91047,2.428125
78.18732,123.7107,8.432351,2.365917
75.27767,125.094,9.107632,2.377345
67.81423,122.4632,9.107632,2.395538
65.02372,121.5762,9.294937,2.464136
64.11862,122.5662,9.669546,2.568866
64.4118,124.3879,8.811889,2.647127
65.12743,123.695,8.575294,2.656063
65.53458,120.1191,8.826676,2.628165
65.79932,121.7954,9.235788,2.609733
65.79331,129.5453,9.063271,2.620593
65.32183,132.5825,9.132277,2.627564
64.26389,136.6401,9.176639,2.629716
65.87907,134.1958,8.999193,2.644835
65.22989,133.6264,9.102703,2.669897
64.77972,129.1413,9.511816,2.687084
63.21561,127.1859,9.773056,2.650572
62.95364,127.7038,8.269691,2.583755
63.5088,125.3221,9.235788,2.545336
63.0786,126.4524,8.772456,2.532832
62.60347,126.9265,9.245646,2.487643
62.60347,134.8428,9.339298,2.40845
63.95204,128.5705,10.05401,2.353827
65.54974,123.5233,10.17724,2.389289
67.35302,119.9844,9.753339,2.486388
67.6035,124.1386,8.969619,2.521051
66.63528,130.8596,8.521073,2.531711
65.08605,125.3594,9.01398,2.457715
64.07846,125.297,9.112561,2.426132
63.48128,124.8568,8.91047,2.374548
64.17648,133.4057,8.999193,2.349759
65.42381,135.2232,9.037393,2.341834
69.46178,133.9661,9.073129,2.365687
70.9452,135.2091,9.235788,2.421735
70.62137,136.2724,8.556809,2.487093
68.94987,139.109,8.38306,2.53409
68.30771,137.401,8.353486,2.526502
68.39965,135.9095,8.057742,2.505332
68.43621,134.6985,8.570364,2.511654
67.11916,132.3882,8.969619,2.542589
66.78986,135.0459,8.861179,2.562022
65.89052,133.7838,8.407705,2.57804
65.81343,134.7356,8.532164,2.620821
65.24296,133.606,8.608153,2.609611
66.24699,134.9008,8.787244,2.554336
66.73793,134.8201,9.748411,2.501785
66.97258,139.4268,8.619656,2.515939
66.97428,138.6766,8.940044,2.548645
69.00354,143.4295,9.477312,2.597081
70.20949,143.1681,9.418163,2.636422
68.09179,140.9972,8.668946,2.633825
64.8943,138.4294,7.638772,2.599166
63.74889,138.0632,7.919728,2.537678
63.36708,142.1295,8.890754,2.488231
62.98528,135.0891,9.137206,2.431918
62.98528,129.5771,9.886425,2.399343
63.36708,129.0494,9.403377,2.368437
63.74889,136.3752,9.801398,2.347845
64.8943,141.0067,8.816818,2.328672
66.49873,140.5053,9.086683,2.307316
70.80109,144.2444,9.107632,2.330233
71.63467,141.4208,9.764429,2.410068
70.05715,139.4524,9.296169,2.491731
69.37555,136.3424,8.285711,2.502788
68.21891,135.6652,8.248743,2.438899
66.69209,138.4754,8.254905,2.389071
66.0659,138.9054,8.291873,2.357725
67.62308,143.6129,8.452067,2.300706
68.77598,140.1192,8.538325,2.20214
68.35175,137.3366,8.489035,2.104239
66.84784,134.5702,4.089847,2.060485
66.72251,136.0267,3.067067,2.060734
66.27812,132.2587,3.054744,2.060483
64.52399,127.5923,3.067067,2.057638
60.5647,132.1891,3.067067,2.0566
59.29766,132.1891,3.073228,2.056547
59.26609,132.1891,3.054744,2.058454
60.36806,132.1891,3.067067,2.060195
63.66526,132.1891,3.067067,2.059997
66.79381,132.1891,3.054744,2.058764
67.1711,132.1891,3.071174,2.058954
67.71342,132.1891,3.054744,2.05927
68.94546,132.1891,3.054744,2.05953
68.62853,132.1891,3.062959,2.061678
67.14187,132.1891,3.054744,2.059499
66.81725,132.1891,3.054744,2.057223
65.52797,132.1891,3.079389,2.052619
64.98218,132.1891,3.054744,2.052467
66.28854,132.1891,3.054744,2.056275
66.78419,132.1891,3.067067,2.059924
68.78725,132.1891,3.062959,2.060605
69.2456,132.1891,3.062959,2.059384
68.38531,132.1891,3.054744,2.064468
67.79445,132.1891,3.067067,2.066344
67.08659,132.1891,3.054744,2.065589
65.67694,132.1891,3.071174,2.064115
66.18609,132.1891,3.079389,2.06704
66.09835,132.1891,3.071174,2.07103
67.42358,132.1891,3.054744,2.073434
69.82573,132.1891,3.060905,2.083024
73.01768,132.1891,3.060905,2.088454
75.7533,132.1891,3.054744,2.095613
76.05252,132.1891,3.060905,2.092859
74.04225,132.1891,3.054744,2.101732
71.46653,132.1891,3.079389,2.112418
70.69263,132.1891,3.062959,2.141459
70.57289,132.1891,3.062959,2.170342
70.36446,132.1891,3.054744,2.195289
70.12751,132.1891,3.067067,2.212542
69.81573,132.1891,3.062959,2.240452
